#RAT ;#SONO;INICIO ;FIM;DURAÇÃO;EMG -8;EMG -6;EMG -4;EMG -2;EMG AP1;EMG AP2;REM -8;REM -6;REM -4;REM -2;REM AP1;REM AP2;NREM -8;NREM -6;NREM -4;NREM -2;NREM AP1;NREM AP2
R26;REM;6257.0;6278.7;21.70;12.970;0.9155;0.6256;0.4578;0.3891;0.4120;0.3433;43.640;262.222;281.906;216.599;118.408;10.529;0.5569;0.2518;0.1450;49.591;25.940
R26;REM;6257.0;6278.7;21.70;12.970;0.9155;0.6256;0.4578;0.3891;0.4120;0.3433;43.640;262.222;281.906;216.599;118.408;10.529;0.5569;0.2518;0.1450;0.6714;0.1678
R26;REM;9123.0;9144.7;21.70;16.022;11.063;0.9460;0.9766;0.8316;0.9537;0.7477;19.989;18.005;15.259;60.654;123.520;55.084;0.6638;0.9918;18.463;15.411;0.7095
R26;REM;25982.0;26003.7;21.70;17.166;12.970;0.9918;0.9995;0.8774;10.376;11.292;0.8545;30.975;0.8850;0.4883;95.444;19.913;0.2289;0.2823;0.8240;43.640;79.117
R26;REM;9123.0;9144.7;21.70;16.022;11.063;0.9460;0.9766;0.8316;0.9537;0.7477;19.989;18.005;15.259;60.654;123.520;55.084;0.6638;0.9918;18.463;90.103;29.678
R26;REM;25982.0;26003.7;21.70;17.166;12.970;0.9918;0.9995;0.8774;10.376;11.292;0.8545;30.975;0.8850;0.4883;95.444;19.913;0.2289;0.2823;0.8240;48.065;24.261
R26;REM;14721.0;14743.0;22.00;0.6027;0.6485;0.6638;0.6790;0.6104;0.6332;0.8163;11.215;31.281;40.436;0.3967;0.6104;0.1450;0.7401;0.3433;0.2136;0.4120;0.3586
R26;REM;14721.0;14743.0;22.00;0.6027;0.6485;0.6638;0.6790;0.6104;0.6332;0.8163;11.215;31.281;40.436;0.3967;0.6104;0.1450;0.7401;0.3433;0.2136;0.1907;24.796
R26;REM;6456.0;6478.7;22.70;0.4349;0.4501;0.4501;0.5035;0.3586;0.4120;0.7706;117.798;382.156;489.273;367.355;114.212;97.504;0.1602;0.1907;0.0839;14.038;14.496
R26;REM;6456.0;6478.7;22.70;0.4349;0.4501;0.4501;0.5035;0.3586;0.4120;0.7706;117.798;382.156;489.273;367.355;114.212;97.504;0.1602;0.1907;0.0839;12.360;0.1907
R26;REM;25774.0;25796.8;22.80;23.804;19.913;18.539;11.826;0.8392;0.9460;11.139;15.945;32.883;91.019;71.945;130.844;0.3815;0.2289;0.5188;0.1297;0.6485;0.3891
R26;REM;25774.0;25796.8;22.80;23.804;19.913;18.539;11.826;0.8392;0.9460;11.139;15.945;32.883;91.019;71.945;130.844;0.3815;0.2289;0.5188;0.1297;0.2441;0.0687
R26;REM;18278.1;18301.1;23.00;14.572;12.970;11.978;10.147;0.9537;0.8087;0.4349;40.283;21.896;15.182;37.994;237.808;17.014;0.2899;0.3204;0.1678;31.509;12.589
R26;REM;21318.0;21341.0;23.00;19.531;11.444;14.572;0.6409;0.6180;0.5493;0.7629;26.550;34.180;98.267;105.438;78.659;18.997;0.2213;0.1221;0.1221;80.261;0.3967
R26;REM;18278.1;18301.1;23.00;14.572;12.970;11.978;10.147;0.9537;0.8087;0.4349;40.283;21.896;15.182;37.994;237.808;17.014;0.2899;0.3204;0.1678;18.234;0.9003
R26;REM;21318.0;21341.0;23.00;19.531;11.444;14.572;0.6409;0.6180;0.5493;0.7629;26.550;34.180;98.267;105.438;78.659;18.997;0.2213;0.1221;0.1221;17.929;0.5569
R26;REM;21031.0;21054.2;23.20;0.6866;0.5341;0.5264;0.4959;0.4654;0.5493;16.098;10.300;39.825;39.673;0.7248;0.0839;16.556;0.8926;0.2747;0.2518;10.376;0.9613
R26;REM;21031.0;21054.2;23.20;0.6866;0.5341;0.5264;0.4959;0.4654;0.5493;16.098;10.300;39.825;39.673;0.7248;0.0839;16.556;0.8926;0.2747;0.2518;0.4196;0.3357
R26;REM;9677.0;9700.4;23.40;17.395;15.945;11.215;10.834;0.7935;0.9537;23.880;52.109;35.782;11.978;0.3815;16.785;52.948;0.9003;0.5188;40.207;0.9308;0.7172
R26;REM;9677.0;9700.4;23.40;17.395;15.945;11.215;10.834;0.7935;0.9537;23.880;52.109;35.782;11.978;0.3815;16.785;52.948;0.9003;0.5188;40.207;38.147;0.6180
R26;REM;25861.0;25884.4;23.40;24.033;20.828;16.479;14.496;0.7477;0.8621;0.2365;14.420;39.520;45.242;66.452;37.994;0.2289;0.3586;0.2747;0.1984;0.5569;0.4044
R26;REM;25937.0;25960.4;23.40;35.782;12.589;0.9918;0.9766;10.986;11.749;27.771;44.861;80.338;211.258;346.985;162.430;16.861;10.223;0.1755;0.0687;10.223;0.4959
R26;REM;25861.0;25884.4;23.40;24.033;20.828;16.479;14.496;0.7477;0.8621;0.2365;14.420;39.520;45.242;66.452;37.994;0.2289;0.3586;0.2747;0.1984;0.6638;0.5875
R26;REM;25937.0;25960.4;23.40;35.782;12.589;0.9918;0.9766;10.986;11.749;27.771;44.861;80.338;211.258;346.985;162.430;16.861;10.223;0.1755;0.0687;0.2518;0.1755
R26;REM;9351.0;9376.1;25.10;24.643;21.210;13.046;12.360;10.376;12.436;21.286;13.504;24.567;19.455;0.9537;0.2060;22.964;0.7401;0.6714;0.9460;15.106;22.659
R26;REM;9351.0;9376.1;25.10;24.643;21.210;13.046;12.360;10.376;12.436;21.286;13.504;24.567;19.455;0.9537;0.2060;22.964;0.7401;0.6714;0.9460;0.3586;0.4578
R26;REM;9163.0;9188.4;25.40;23.193;16.556;0.9918;0.9079;0.8850;0.9155;13.504;32.349;25.558;52.948;38.910;255.051;13.733;14.267;13.580;0.2975;0.3052;0.2060
R26;REM;9163.0;9188.4;25.40;23.193;16.556;0.9918;0.9079;0.8850;0.9155;13.504;32.349;25.558;52.948;38.910;255.051;13.733;14.267;13.580;0.2975;75.989;25.177
R26;REM;10119.1;10144.8;25.70;17.090;16.251;14.877;15.564;0.9766;11.978;0.5417;39.673;13.962;0.4730;0.2289;0.4654;169.983;0.4044;0.6638;23.270;0.7706;0.1984
R26;REM;10119.1;10144.8;25.70;17.090;16.251;14.877;15.564;0.9766;11.978;0.5417;39.673;13.962;0.4730;0.2289;0.4654;169.983;0.4044;0.6638;23.270;34.409;0.7629
R26;REM;18355.0;18383.7;28.70;15.488;14.877;12.741;10.757;10.910;11.063;0.0610;32.883;45.319;82.092;25.635;24.872;15.488;0.0916;0.0839;0.1678;14.038;0.4807
R26;REM;18355.0;18383.7;28.70;15.488;14.877;12.741;10.757;10.910;11.063;0.0610;32.883;45.319;82.092;25.635;24.872;15.488;0.0916;0.0839;0.1678;0.2518;0.1907
